CONCEPT_ID,CONCEPT_NAME,DOMAIN_ID,VOCABULARY_ID,CONCEPT_CLASS_ID,STANDARD_CONCEPT,CONCEPT_CODE,TOTAL_ROWS,DISTINCT_PERSONS,FIRST_DATE,LAST_DATE
36249711,250 ML glucose 100 MG/ML Injection,Drug,RxNorm,Quant Clinical Drug,S,1795480,1782528,311810,2010-07-25,2025-12-31
19135374,calcium chloride 0.2 MG/ML / potassium chloride 0.3 MG/ML / sodium chloride 6 MG/ML / sodium lactate 3.1 MG/ML Injectable Solution,Drug,RxNorm,Clinical Drug,S,847630,1462158,382354,2005-06-13,2026-01-06
1127433,acetaminophen 325 MG Oral Tablet,Drug,RxNorm,Clinical Drug,S,313782,1290818,405416,2009-04-13,2026-01-27
35603428,2 ML fentanyl 0.05 MG/ML Injection,Drug,RxNorm,Quant Clinical Drug,S,1735003,1173448,325034,2010-07-25,2025-12-31
40220357,1000 ML sodium chloride 9 MG/ML Injection,Drug,RxNorm,Quant Clinical Drug,S,1807639,1143030,306920,2010-07-24,2026-01-27
40232756,oxycodone hydrochloride 5 MG Oral Tablet,Drug,RxNorm,Clinical Drug,S,1049621,1038221,267822,2000-09-02,2026-01-06
19070869,ondansetron 2 MG/ML Injectable Solution,Drug,RxNorm,Clinical Drug,S,283504,963222,290475,2010-08-02,2026-01-26
46234049,"3 ML insulin aspart, human 100 UNT/ML Pen Injector [NovoLog]",Drug,RxNorm,Quant Branded Drug,S,1653204,955654,152112,2004-02-23,2025-12-31
19077653,glucose 4000 MG Chewable Tablet,Drug,RxNorm,Clinical Drug,S,310519,786214,273130,2010-08-26,2025-12-18
35605482,2 ML ondansetron 2 MG/ML Injection,Drug,RxNorm,Quant Clinical Drug,S,1740467,651187,227429,2010-01-05,2018-06-24
43011884,"heparin sodium, porcine 10 UNT/ML Prefilled Syringe",Drug,RxNorm,Clinical Drug,S,1362049,506271,58859,2017-02-05,2026-01-27
19080217,pantoprazole 40 MG Delayed Release Oral Tablet,Drug,RxNorm,Clinical Drug,S,314200,492852,219061,2004-05-18,2026-01-01
967823,sodium chloride,Drug,RxNorm,Ingredient,S,9863,476307,141874,2009-09-30,2026-01-12
1502910,3 ML insulin glargine 100 UNT/ML Pen Injector [Lantus],Drug,RxNorm,Quant Branded Drug,S,847232,470042,70945,2008-01-10,2026-01-05
46275280,50 ML magnesium sulfate 40 MG/ML Injection,Drug,RxNorm,Quant Clinical Drug,S,1658259,430542,140802,2010-08-03,2026-01-22
1707772,vancomycin 50 MG/ML Injectable Solution,Drug,RxNorm,Clinical Drug,S,313572,423893,120016,2010-07-08,2025-12-31
46275999,influenza B virus antigen,Drug,RxNorm,Ingredient,S,1657134,394460,147925,2010-07-25,2025-12-18
1560751,50 ML glucose 500 MG/ML Prefilled Syringe,Drug,RxNorm,Quant Clinical Drug,S,727517,375181,98652,2010-07-25,2025-12-18
19078924,midazolam 1 MG/ML Injectable Solution,Drug,RxNorm,Clinical Drug,S,311700,374064,150706,2010-07-24,2025-12-18
42708658,docusate sodium 100 MG Oral Capsule [Colace],Drug,RxNorm,Branded Drug,S,1247756,366073,190884,2004-04-20,2025-12-23
19077548,gabapentin 300 MG Oral Capsule,Drug,RxNorm,Clinical Drug,S,310431,363415,124926,2000-01-27,2026-01-06
938330,"sennosides, USP 8.6 MG Oral Tablet",Drug,RxNorm,Clinical Drug,S,312935,360843,177027,2010-07-25,2025-12-31
43526056,cholecalciferol 0.01 MG / glucose 4000 MG Chewable Tablet,Drug,RxNorm,Clinical Drug,S,1375985,344777,148468,2012-03-06,2018-07-10
40167261,polyethylene glycol 3350 17000 MG Powder for Oral Solution [Miralax],Drug,RxNorm,Branded Drug,S,876195,343362,176584,2008-03-19,2026-01-01
40167213,metoprolol tartrate 25 MG Oral Tablet,Drug,RxNorm,Clinical Drug,S,866924,335928,113626,2000-09-02,2025-12-31
19134047,tramadol hydrochloride 50 MG Oral Tablet,Drug,RxNorm,Clinical Drug,S,835603,333833,127414,2004-07-14,2026-01-18
40231925,acetaminophen 325 MG / oxycodone hydrochloride 5 MG Oral Tablet,Drug,RxNorm,Clinical Drug,S,1049221,331202,141263,2010-07-25,2026-01-21
40163473,trazodone hydrochloride 50 MG Oral Tablet,Drug,RxNorm,Clinical Drug,S,856377,326005,135417,2003-01-31,2025-12-31
40223140,1 ML morphine sulfate 2 MG/ML Prefilled Syringe,Drug,RxNorm,Quant Clinical Drug,S,998212,323804,166559,2010-07-25,2025-12-18
1113346,aspirin 81 MG Chewable Tablet,Drug,RxNorm,Clinical Drug,S,318272,320379,129919,2003-10-29,2026-01-11
40221386,250 ML sodium chloride 9 MG/ML Injection,Drug,RxNorm,Quant Clinical Drug,S,1807633,317639,62059,2010-07-25,2026-01-27
46287338,cefazolin 1000 MG Injection,Drug,RxNorm,Clinical Drug,S,1665050,315365,137315,2010-10-29,2025-12-18
19019073,ibuprofen 600 MG Oral Tablet,Drug,RxNorm,Clinical Drug,S,197806,307610,150047,2001-01-01,2025-12-23
35603227,4 ML furosemide 10 MG/ML Injection,Drug,RxNorm,Quant Clinical Drug,S,1719291,304929,70664,2010-07-25,2026-01-02
1592528,1 ML hydromorphone hydrochloride 2 MG/ML Prefilled Syringe [Dilaudid],Drug,RxNorm,Quant Branded Drug,S,1872269,298148,93496,2010-07-25,2025-11-21
40232444,diphenhydramine hydrochloride 25 MG Oral Capsule,Drug,RxNorm,Clinical Drug,S,1049909,297825,113270,2006-01-17,2026-01-27
1718735,100 ML potassium chloride 0.2 MEQ/ML Injection,Drug,RxNorm,Quant Clinical Drug,S,1860239,293411,103662,2010-02-06,2026-01-22
46287372,1 ML lorazepam 2 MG/ML Injection,Drug,RxNorm,Quant Clinical Drug,S,1665188,290097,74604,2010-07-24,2026-01-23
35603805,1 ML hydromorphone hydrochloride 2 MG/ML Cartridge,Drug,RxNorm,Quant Clinical Drug,S,1724644,267425,103530,2018-06-22,2026-01-14
1332419,amlodipine 5 MG Oral Tablet,Drug,RxNorm,Clinical Drug,S,197361,260907,100498,2001-01-01,2026-01-07
40168116,ondansetron 4 MG Disintegrating Oral Tablet [Zofran],Drug,RxNorm,Branded Drug,S,876690,260307,155279,2010-07-25,2025-12-31
967434,simethicone 80 MG Chewable Tablet,Drug,RxNorm,Clinical Drug,S,314216,257951,134919,2010-07-25,2025-12-31
36249718,50 ML glucose 500 MG/ML Injection,Drug,RxNorm,Quant Clinical Drug,S,1795514,253583,62596,2010-07-25,2018-06-19
46275794,1 ML naloxone hydrochloride 0.4 MG/ML Injection,Drug,RxNorm,Quant Clinical Drug,S,1659929,250614,147964,2010-07-25,2025-12-18
19072321,aluminum hydroxide 40 MG/ML / magnesium hydroxide 40 MG/ML / simethicone 4 MG/ML Oral Suspension,Drug,RxNorm,Clinical Drug,S,307746,249664,153610,2010-07-25,2025-12-18
40174776,1 ML hydralazine hydrochloride 20 MG/ML Injection,Drug,RxNorm,Quant Clinical Drug,S,966571,245876,142803,2010-07-25,2025-12-31
1154660,200 ACTUAT albuterol 0.09 MG/ACTUAT / ipratropium bromide 0.018 MG/ACTUAT Inhalation Spray,Drug,RxNorm,Quant Clinical Drug,S,836286,244261,90453,2004-04-01,2025-12-19
19041823,bisacodyl 10 MG Rectal Suppository [Bisac-Evac],Drug,RxNorm,Branded Drug,S,209597,234918,132326,2010-07-25,2025-12-19
989878,lidocaine,Drug,RxNorm,Ingredient,S,6387,225706,120130,2009-05-08,2025-12-22
704944,methocarbamol 500 MG Oral Tablet,Drug,RxNorm,Clinical Drug,S,197943,218696,115663,2008-12-04,2025-12-31
19049106,potassium chloride 20 MEQ Extended Release Oral Tablet,Drug,RxNorm,Clinical Drug,S,198116,217402,72281,2009-08-15,2025-12-31
43011826,"heparin sodium, porcine 1000 UNT/ML Injectable Solution",Drug,RxNorm,Clinical Drug,S,1361226,212541,54993,2010-07-25,2025-12-18
40160974,0.4 ML enoxaparin sodium 100 MG/ML Prefilled Syringe [Lovenox],Drug,RxNorm,Quant Branded Drug,S,854236,211912,123576,2010-07-27,2025-12-31
1593611,potassium chloride 20 MEQ Powder for Oral Solution,Drug,RxNorm,Clinical Drug,S,1867544,209102,62794,2010-08-11,2025-12-31
36249687,1000 ML glucose 50 MG/ML / sodium chloride 4.5 MG/ML Injection,Drug,RxNorm,Quant Clinical Drug,S,1795250,205194,97377,2010-07-25,2025-12-18
36250167,fluticasone propionate 0.05 MG/ACTUAT Metered Dose Nasal Spray [Flonase],Drug,RxNorm,Branded Drug,S,1797933,198010,94371,2005-09-15,2026-01-01
40167196,5 ML metoprolol tartrate 1 MG/ML Injection,Drug,RxNorm,Quant Clinical Drug,S,866508,196761,109979,2010-07-25,2025-12-18
19135631,sulfamethoxazole 800 MG / trimethoprim 160 MG Oral Tablet [Bactrim],Drug,RxNorm,Branded Drug,S,849580,194614,110088,2001-05-21,2025-12-23
40223141,1 ML morphine sulfate 4 MG/ML Prefilled Syringe,Drug,RxNorm,Quant Clinical Drug,S,998213,192718,91308,2004-01-01,2025-12-18
19019113,lorazepam 1 MG Oral Tablet,Drug,RxNorm,Clinical Drug,S,197901,191467,55565,2005-04-11,2026-01-12
40162522,acetaminophen 325 MG / hydrocodone bitartrate 7.5 MG Oral Tablet,Drug,RxNorm,Clinical Drug,S,857005,189004,79586,2000-07-06,2026-01-22
19077513,folic acid 1 MG Oral Tablet,Drug,RxNorm,Clinical Drug,S,310410,188539,66604,2002-12-31,2025-12-31
708298,midazolam,Drug,RxNorm,Ingredient,S,6960,187630,74202,2010-08-22,2025-12-18
1719046,1 ML dexamethasone phosphate 4 MG/ML Injection,Drug,RxNorm,Quant Clinical Drug,S,1812194,184831,62580,2010-07-25,2026-01-23
40221387,500 ML sodium chloride 9 MG/ML Injection,Drug,RxNorm,Quant Clinical Drug,S,1807634,182935,80659,2010-07-25,2026-01-22
993653,magnesium oxide 400 MG Oral Tablet,Drug,RxNorm,Clinical Drug,S,198741,179930,79003,2010-03-19,2025-12-31
40160973,0.4 ML enoxaparin sodium 100 MG/ML Prefilled Syringe,Drug,RxNorm,Quant Clinical Drug,S,854235,179546,100125,2010-07-25,2025-12-18
40162524,acetaminophen 325 MG / hydrocodone bitartrate 7.5 MG Oral Tablet [Norco],Drug,RxNorm,Branded Drug,S,857007,176939,72406,2011-05-17,2026-01-23
1551170,prednisone 20 MG Oral Tablet,Drug,RxNorm,Clinical Drug,S,312615,176495,68168,2004-09-20,2026-01-17
40162517,acetaminophen 325 MG / hydrocodone bitartrate 5 MG Oral Tablet [Norco],Drug,RxNorm,Branded Drug,S,857004,172554,100063,2010-08-11,2026-01-12
40227198,methocarbamol 750 MG Oral Tablet [Robaxin],Drug,RxNorm,Branded Drug,S,1010654,172355,101033,2005-08-04,2025-12-19
40162515,acetaminophen 325 MG / hydrocodone bitartrate 5 MG Oral Tablet,Drug,RxNorm,Clinical Drug,S,857002,171785,92869,2012-01-18,2026-01-10
19093949,50 ML magnesium sulfate 80 MG/ML Injection,Drug,RxNorm,Quant Clinical Drug,S,829734,171423,77778,2001-06-05,2026-01-14
19073093,amlodipine 10 MG Oral Tablet,Drug,RxNorm,Clinical Drug,S,308135,170845,63155,2004-01-01,2025-12-22
19077547,gabapentin 100 MG Oral Capsule,Drug,RxNorm,Clinical Drug,S,310430,167595,77674,2004-08-23,2026-01-01
19093967,100 ML magnesium sulfate 10 MG/ML Injection,Drug,RxNorm,Quant Clinical Drug,S,829757,167448,89574,2010-08-03,2026-01-22
35604321,5 ML lidocaine hydrochloride 10 MG/ML Injection,Drug,RxNorm,Quant Clinical Drug,S,1737566,167371,107887,2018-06-22,2025-12-18
19129446,1 ML lorazepam 2 MG/ML Cartridge,Drug,RxNorm,Quant Clinical Drug,S,763028,166428,35990,2018-06-22,2023-03-15
19077343,ferrous sulfate 325 MG Delayed Release Oral Tablet,Drug,RxNorm,Clinical Drug,S,310324,166240,80937,2010-01-21,2025-12-19
19049105,potassium chloride,Drug,RxNorm,Ingredient,S,8591,165588,57742,2010-07-25,2025-12-18
40232707,oxycodone hydrochloride 10 MG Oral Tablet,Drug,RxNorm,Clinical Drug,S,1049683,164381,68330,2005-06-28,2026-01-20
40162512,acetaminophen 325 MG / hydrocodone bitartrate 10 MG Oral Tablet [Norco],Drug,RxNorm,Branded Drug,S,857001,164156,30725,2009-03-01,2026-01-27
40226999,lidocaine 0.05 MG/MG Medicated Patch [Lidoderm],Drug,RxNorm,Branded Drug,S,1011705,163798,95671,2002-10-07,2025-12-31
19123989,albuterol 0.83 MG/ML Inhalation Solution,Drug,RxNorm,Clinical Drug,S,630208,162933,66761,2000-06-03,2026-01-16
1551192,prednisone 5 MG Oral Tablet,Drug,RxNorm,Clinical Drug,S,312617,161728,37219,2001-06-15,2025-12-31
1592668,0.5 ML hydromorphone hydrochloride 1 MG/ML Prefilled Syringe [Dilaudid],Drug,RxNorm,Quant Branded Drug,S,1872752,159539,67885,2017-12-20,2025-12-18
36249709,500 ML glucose 100 MG/ML Injection,Drug,RxNorm,Quant Clinical Drug,S,1795477,157143,49522,2010-07-28,2025-12-18
19059056,aspirin 81 MG Oral Tablet,Drug,RxNorm,Clinical Drug,S,243670,155003,125075,2000-01-12,2025-12-24
19123105,esomeprazole 40 MG Delayed Release Oral Capsule,Drug,RxNorm,Clinical Drug,S,606730,152930,88329,2002-03-01,2025-12-31
19074247,bisacodyl 5 MG Delayed Release Oral Tablet,Drug,RxNorm,Clinical Drug,S,308753,150526,89099,2010-02-23,2025-12-18
19079960,cefazolin 200 MG/ML Injectable Solution,Drug,RxNorm,Clinical Drug,S,313920,148839,92556,2010-07-25,2025-12-18
40221369,1000 ML sodium chloride 4.5 MG/ML Injection,Drug,RxNorm,Quant Clinical Drug,S,1807552,148525,61739,2010-07-25,2025-12-31
19020053,acetaminophen 500 MG Oral Tablet,Drug,RxNorm,Clinical Drug,S,198440,147643,111144,2001-08-17,2025-12-23
40232454,diphenhydramine hydrochloride 50 MG/ML Injectable Solution,Drug,RxNorm,Clinical Drug,S,1049633,147557,63729,2018-06-22,2026-01-26
46275444,piperacillin 4000 MG / tazobactam 500 MG Injection,Drug,RxNorm,Clinical Drug,S,1659149,146977,42619,2010-09-12,2025-12-19
19019074,ibuprofen 800 MG Oral Tablet,Drug,RxNorm,Clinical Drug,S,197807,145690,86525,2004-08-31,2025-12-23
40221381,150 ML sodium chloride 9 MG/ML Injection,Drug,RxNorm,Quant Clinical Drug,S,1807627,145411,61394,2010-07-25,2026-01-23
957136,furosemide 40 MG Oral Tablet,Drug,RxNorm,Clinical Drug,S,313988,143553,64173,2002-05-01,2025-12-20
42707472,4 ML labetalol hydrochloride 5 MG/ML Cartridge,Drug,RxNorm,Quant Clinical Drug,S,1234256,142229,81762,2010-07-25,2025-12-31
1113076,ipratropium bromide 0.2 MG/ML Inhalation Solution,Drug,RxNorm,Clinical Drug,S,836358,141674,65109,2005-12-21,2025-12-19
19078106,hydrochlorothiazide 25 MG Oral Tablet,Drug,RxNorm,Clinical Drug,S,310798,140472,51196,2000-01-07,2025-12-19
19023551,omeprazole 40 MG Delayed Release Oral Capsule,Drug,RxNorm,Clinical Drug,S,200329,140366,68122,2006-05-17,2025-12-30
1154029,fentanyl,Drug,RxNorm,Ingredient,S,4337,139965,65711,2010-07-25,2025-12-18
19080129,lisinopril 20 MG Oral Tablet,Drug,RxNorm,Clinical Drug,S,314077,138587,55207,2000-08-20,2025-12-23
35606217,1 ML diphenhydramine hydrochloride 50 MG/ML Injection,Drug,RxNorm,Quant Clinical Drug,S,1723740,132006,59180,2010-07-24,2025-12-09
1367571,heparin,Drug,RxNorm,Ingredient,S,5224,131418,54999,2010-07-25,2026-01-22
19133023,amoxicillin 875 MG / clavulanate 125 MG Oral Tablet [Augmentin],Drug,RxNorm,Branded Drug,S,824194,131032,83032,2005-12-09,2025-12-31
977968,sodium citrate,Drug,RxNorm,Ingredient,S,56466,130269,13440,2010-07-25,2025-12-18
19080128,lisinopril 10 MG Oral Tablet,Drug,RxNorm,Clinical Drug,S,314076,128504,55295,2002-06-14,2026-01-01
40180076,1 ML promethazine hydrochloride 25 MG/ML Injection,Drug,RxNorm,Quant Clinical Drug,S,992460,127289,70060,2009-11-10,2025-10-09
19077241,famotidine 20 MG Oral Tablet,Drug,RxNorm,Clinical Drug,S,310273,125954,61205,2007-01-01,2026-01-17
40164929,metformin hydrochloride 500 MG Oral Tablet,Drug,RxNorm,Clinical Drug,S,861007,125781,59808,2003-03-10,2025-12-19
40166541,tamsulosin hydrochloride 0.4 MG Oral Capsule [Flomax],Drug,RxNorm,Branded Drug,S,863671,124956,53393,2006-06-19,2025-12-23
948080,pantoprazole 40 MG Injection,Drug,RxNorm,Clinical Drug,S,283669,124739,70777,2010-09-27,2025-12-31
1332421,amlodipine 5 MG Oral Tablet [Norvasc],Drug,RxNorm,Branded Drug,S,212549,124671,57520,2001-10-15,2025-12-31
40168821,piperacillin 200 MG/ML / tazobactam 25 MG/ML Injectable Solution [Zosyn],Drug,RxNorm,Branded Drug,S,884254,124551,42565,2010-07-25,2025-12-11
40231927,acetaminophen 325 MG / oxycodone hydrochloride 5 MG Oral Tablet [Percocet],Drug,RxNorm,Branded Drug,S,1049640,122592,80197,2005-10-04,2026-01-17
40162514,acetaminophen 325 MG / hydrocodone bitartrate 2.5 MG Oral Tablet,Drug,RxNorm,Clinical Drug,S,857391,122438,57583,1961-01-11,2025-12-18
35605844,1 ML morphine sulfate 4 MG/ML Injection,Drug,RxNorm,Quant Clinical Drug,S,1732006,122408,64785,2018-06-22,2025-12-18
43013031,apixaban 5 MG Oral Tablet [Eliquis],Drug,RxNorm,Branded Drug,S,1364447,122155,48799,2013-07-24,2026-01-10
35604322,5 ML lidocaine hydrochloride 10 MG/ML Injection [Xylocaine],Drug,RxNorm,Quant Branded Drug,S,1737567,121708,75386,2010-07-25,2018-06-23
46287352,cefepime 2000 MG Injection [Maxipime],Drug,RxNorm,Branded Drug,S,1665091,120383,37727,2011-02-14,2025-12-19
19065567,magnesium hydroxide 80 MG/ML Oral Suspension,Drug,RxNorm,Clinical Drug,S,253017,118995,84683,2010-07-25,2025-12-18
778765,cyclobenzaprine hydrochloride 10 MG Oral Tablet,Drug,RxNorm,Clinical Drug,S,828348,118481,56457,2001-04-12,2025-12-31
19133854,{21 (methylprednisolone 4 MG Oral Tablet [Medrol]) } Pack [Medrol Dosepak],Drug,RxNorm,Branded Pack,S,834023,118372,70651,2010-07-26,2026-01-21
37003436,"SARS-CoV-2 (COVID-19) vaccine, mRNA-BNT162b2 0.1 MG/ML Injectable Suspension",Drug,RxNorm,Clinical Drug,S,2468235,117942,86524,2020-12-09,2025-12-09
950641,tacrolimus 1 MG Oral Capsule,Drug,RxNorm,Clinical Drug,S,198377,117200,9699,2009-03-25,2025-12-20
40221355,vancomycin 1000 MG Injection,Drug,RxNorm,Clinical Drug,S,1807513,116823,28192,2010-07-28,2025-12-14
44784779,docusate sodium 100 MG Oral Capsule [DOK],Drug,RxNorm,Branded Drug,S,1483571,116200,78285,2010-12-15,2024-04-22
1551101,prednisone 10 MG Oral Tablet,Drug,RxNorm,Clinical Drug,S,198145,115996,48051,2006-09-12,2026-01-02
704945,methocarbamol 750 MG Oral Tablet,Drug,RxNorm,Clinical Drug,S,197944,115304,68583,2007-03-08,2025-12-18
1545959,atorvastatin 80 MG Oral Tablet,Drug,RxNorm,Clinical Drug,S,259255,114825,43169,2009-06-02,2025-12-22
43011850,"heparin sodium, porcine 5000 UNT/ML Injectable Solution",Drug,RxNorm,Clinical Drug,S,1361615,114738,65358,2018-10-04,2025-12-25
19005966,ondansetron 4 MG Oral Tablet [Zofran],Drug,RxNorm,Branded Drug,S,104895,113936,78941,2009-04-23,2025-12-24
1545996,atorvastatin 40 MG Oral Tablet,Drug,RxNorm,Clinical Drug,S,617311,113402,55662,2004-06-01,2025-12-23
40175297,polyethylene glycol 3350 227100 MG / potassium chloride 2820 MG / sodium bicarbonate 6360 MG / sodium chloride 5530 MG / sodium sulfate 21500 MG Powder for Oral Solution [Golytely],Drug,RxNorm,Branded Drug,S,966916,111307,64318,2013-01-24,2026-01-23
40223039,{30 (calcium ascorbate 25 MG / calcium carbonate 400 MG / cholecalciferol 200 UNT / folic acid 2 MG / pyridoxine hydrochloride 25 MG Oral Tablet [Encora AM Tablet]) / 30 (calcium ascorbate 25 MG / calcium carbonate 600 MG / cholecalciferol 600 UNT / fo...,Drug,RxNorm,Branded Pack,S,995864,111126,79796,2006-11-20,2025-12-31
40162511,acetaminophen 325 MG / hydrocodone bitartrate 10 MG Oral Tablet,Drug,RxNorm,Clinical Drug,S,856999,111093,36856,2008-06-09,2026-01-26
40163460,trazodone hydrochloride 100 MG Oral Tablet,Drug,RxNorm,Clinical Drug,S,856373,111050,38875,2001-07-01,2025-12-23
1326115,oxytocin,Drug,RxNorm,Ingredient,S,7824,110946,40081,2010-07-27,2025-12-18
19095164,cholecalciferol,Drug,RxNorm,Ingredient,S,2418,110610,63675,2005-10-04,2026-01-07
961050,ranitidine 150 MG Oral Tablet,Drug,RxNorm,Clinical Drug,S,198191,108998,59212,2000-09-02,2025-12-16
46287328,ceftriaxone 1000 MG Injection,Drug,RxNorm,Clinical Drug,S,1665021,108545,58163,2010-07-25,2025-12-18
19130340,povidone-iodine 100 MG/ML Medicated Pad,Drug,RxNorm,Clinical Drug,S,797730,107347,65187,2012-07-25,2025-12-18
987250,lactulose 667 MG/ML Oral Solution,Drug,RxNorm,Clinical Drug,S,391937,105669,37619,2010-01-06,2025-12-24
40222663,hydroxyzine hydrochloride 25 MG Oral Tablet,Drug,RxNorm,Clinical Drug,S,995258,105613,53024,2004-08-31,2025-12-31
19073777,azithromycin 250 MG Oral Tablet,Drug,RxNorm,Clinical Drug,S,308460,105140,50986,2000-09-02,2025-12-22
19078557,"insulin, regular, human 100 UNT/ML Injectable Solution [Humulin R]",Drug,RxNorm,Branded Drug,S,311036,104379,45460,2010-01-03,2025-12-15
46287335,ceftriaxone 2000 MG Injection,Drug,RxNorm,Clinical Drug,S,1665046,103402,61481,2010-05-25,2025-12-19
1322185,clopidogrel 75 MG Oral Tablet [Plavix],Drug,RxNorm,Branded Drug,S,213169,102951,46274,2000-01-01,2025-12-31
35603226,2 ML furosemide 10 MG/ML Injection,Drug,RxNorm,Quant Clinical Drug,S,1719290,102644,43915,2010-07-25,2025-12-19
19027624,flumazenil 0.1 MG/ML Injectable Solution,Drug,RxNorm,Clinical Drug,S,204508,101890,69623,2010-07-25,2025-12-18
19137328,thiamine 100 MG Oral Tablet,Drug,RxNorm,Clinical Drug,S,313323,101195,43629,2007-08-29,2026-01-01
40164102,azithromycin 1000 MG Powder for Oral Suspension [Zithromax],Drug,RxNorm,Branded Drug,S,861417,101170,58552,2010-07-25,2025-12-18
529411,"tetanus toxoid vaccine, inactivated",Drug,RxNorm,Ingredient,S,798306,100959,80587,2010-08-25,2025-12-18
19078461,ibuprofen 200 MG Oral Tablet,Drug,RxNorm,Clinical Drug,S,310965,99807,72658,2007-09-01,2025-12-23
40185276,losartan potassium 100 MG Oral Tablet,Drug,RxNorm,Clinical Drug,S,979480,97824,40713,2007-05-02,2025-12-18
40168197,alpha tocopherol 30 UNT / ascorbic acid 30 MG / docosahexaenoic acid 250 MG / eicosapentaenoic acid 0.625 MG / ferrous fumarate 83 MG / folic acid 1 MG / pyridoxine 25 MG / tricalcium phosphate 100 MG Oral Capsule [Natelle],Drug,RxNorm,Branded Drug,S,883795,97764,65118,2005-06-06,2025-12-24
40227543,diphenhydramine hydrochloride 50 MG Oral Capsule,Drug,RxNorm,Clinical Drug,S,1020477,96758,50778,2005-04-18,2025-12-29
40166540,tamsulosin hydrochloride 0.4 MG Oral Capsule,Drug,RxNorm,Clinical Drug,S,863669,95234,47539,2004-03-08,2025-12-23
920340,"nitrofurantoin, macrocrystals 25 MG / nitrofurantoin, monohydrate 75 MG Oral Capsule [Macrobid]",Drug,RxNorm,Branded Drug,S,539712,94468,50031,2010-05-26,2025-12-23
40168654,clonidine hydrochloride 0.1 MG Oral Tablet,Drug,RxNorm,Clinical Drug,S,884173,94049,38612,2000-01-01,2025-12-24
19079658,spironolactone 25 MG Oral Tablet,Drug,RxNorm,Clinical Drug,S,313096,93904,37274,2003-04-11,2025-12-20
37496844,semaglutide 7 MG Oral Tablet,Drug,RxNorm,Clinical Drug,S,2200656,92815,27509,2018-09-10,2026-01-16
19019419,ondansetron 4 MG Oral Tablet,Drug,RxNorm,Clinical Drug,S,198052,92770,65358,2009-01-23,2025-12-19
35605939,"250 ML albumin human, USP 50 MG/ML Injection [Alburx]",Drug,RxNorm,Quant Branded Drug,S,1741899,91854,45017,2010-07-25,2025-12-18
19123592,atorvastatin 20 MG Oral Tablet,Drug,RxNorm,Clinical Drug,S,617310,91116,42984,2000-09-02,2025-12-18
40180065,promethazine hydrochloride 25 MG Oral Tablet,Drug,RxNorm,Clinical Drug,S,992447,90882,47398,2004-03-03,2025-12-24
40240688,docusate sodium 100 MG Oral Capsule,Drug,RxNorm,Clinical Drug,S,1115005,90829,71359,2006-05-17,2025-12-18
40185304,losartan potassium 50 MG Oral Tablet,Drug,RxNorm,Clinical Drug,S,979492,90024,42095,2003-04-11,2025-12-19
19034538,fluconazole 150 MG Oral Tablet [Diflucan],Drug,RxNorm,Branded Drug,S,207108,89330,39057,2010-07-26,2025-12-18
46234523,doxycycline hyclate 100 MG Oral Capsule,Drug,RxNorm,Clinical Drug,S,1649988,88135,54404,2006-09-26,2025-12-23
40165411,vitamin B12 0.5 MG/ACTUAT Nasal Spray [Nascobal],Drug,RxNorm,Branded Drug,S,861115,87696,66978,2009-07-13,2025-12-24
798875,clonazepam 0.5 MG Oral Tablet,Drug,RxNorm,Clinical Drug,S,197527,87269,29978,2000-11-08,2025-12-30
19021102,mycophenolate mofetil 250 MG Oral Capsule,Drug,RxNorm,Clinical Drug,S,199058,87108,10568,2009-04-03,2025-12-20
19080181,methylprednisolone 62.5 MG/ML Injectable Solution,Drug,RxNorm,Clinical Drug,S,314099,86481,37071,2010-01-04,2026-01-26
1545958,atorvastatin,Drug,RxNorm,Ingredient,S,83367,86478,49709,2010-07-27,2025-12-31
19046742,aspirin 325 MG Oral Tablet,Drug,RxNorm,Clinical Drug,S,212033,85419,54292,2000-04-09,2025-12-19
43012671,ergocalciferol 1.25 MG Oral Capsule,Drug,RxNorm,Clinical Drug,S,1367410,85363,41260,2004-08-19,2025-12-23
19071430,pantoprazole 40 MG Delayed Release Oral Tablet [Protonix],Drug,RxNorm,Branded Drug,S,284400,84592,45215,2006-04-22,2025-12-20
1511246,NDA021457 200 ACTUAT albuterol 0.09 MG/ACTUAT Metered Dose Inhaler,Drug,RxNorm,Clinical Drug,S,2123072,84042,42527,2002-06-01,2025-12-23
19075601,clopidogrel 75 MG Oral Tablet,Drug,RxNorm,Clinical Drug,S,309362,83473,41720,2003-01-23,2025-12-29
40167218,metoprolol tartrate 50 MG Oral Tablet,Drug,RxNorm,Clinical Drug,S,866514,83377,36961,2004-08-10,2025-12-18
19006967,hydrocortisone 100 MG Injection [Solu-Cortef],Drug,RxNorm,Branded Drug,S,105398,83114,22063,2010-07-25,2026-01-25
35603397,10 ML calcium gluconate 100 MG/ML Injection,Drug,RxNorm,Quant Clinical Drug,S,1668250,82669,41880,2010-07-25,2025-12-16
1301154,melatonin 3 MG Oral Tablet,Drug,RxNorm,Clinical Drug,S,199163,82201,50610,2010-07-31,2025-12-31
1518254,dexamethasone,Drug,RxNorm,Ingredient,S,3264,81695,50544,2010-07-26,2026-01-13
19023799,furosemide 40 MG Oral Tablet [Lasix],Drug,RxNorm,Branded Drug,S,200809,80604,39597,2004-02-07,2025-12-30
